order_id,return_reason,return_date
79356,Damaged,2025-03-15
18379,Not Needed,2025-07-23
96509,Wrong Item,2025-09-11
70972,Late Delivery,2025-12-20
68596,Not Needed,2025-07-05
90349,Late Delivery,2025-01-30
85038,Late Delivery,2025-08-07
59392,Damaged,2025-07-18
5979,Not Needed,2025-06-25
22581,Late Delivery,2025-09-01
16137,Late Delivery,2025-05-26
29766,Wrong Item,2025-02-22
18492,Wrong Item,2025-08-25
95888,Damaged,2025-08-29
28596,Wrong Item,2025-09-01
96766,Not Needed,2025-12-20
44755,Wrong Item,2025-02-14
82570,Not Needed,2025-07-02
52934,Not Needed,2025-10-18
53966,Not Needed,2025-08-26
47888,Late Delivery,2025-03-13
6177,Not Needed,2025-12-24
15298,Wrong Item,2025-11-12
55424,Late Delivery,2025-04-30
21049,Wrong Item,2025-07-31
60109,Damaged,2025-09-04
11752,Wrong Item,2025-08-03
17156,Damaged,2025-12-20
9083,Not Needed,2025-10-10
68913,Late Delivery,2025-02-25
73405,Damaged,2025-01-18
82830,Wrong Item,2025-02-20
58279,Not Needed,2025-02-15
76651,Late Delivery,2025-08-09
67976,Damaged,2025-09-17
6557,Damaged,2025-07-23
94103,Not Needed,2025-03-13
54661,Not Needed,2025-02-01
63567,Late Delivery,2025-11-20
84869,Wrong Item,2025-12-03
35506,Wrong Item,2025-06-05
5660,Not Needed,2025-10-24
51772,Damaged,2025-04-19
76898,Damaged,2025-05-13
39441,Not Needed,2025-03-13
27505,Damaged,2025-12-07
48926,Damaged,2025-07-09
4735,Not Needed,2025-02-11
5581,Wrong Item,2025-03-10
61800,Late Delivery,2025-04-10
15634,Late Delivery,2025-11-28
50471,Late Delivery,2025-01-23
89580,Late Delivery,2025-12-11
70292,Not Needed,2025-06-19
1369,Wrong Item,2025-11-26
54320,Damaged,2025-02-03
78607,Damaged,2025-02-23
12220,Damaged,2025-08-15
78691,Wrong Item,2025-11-11
22645,Late Delivery,2025-04-24
53664,Damaged,2025-09-19
66849,Late Delivery,2025-02-10
33378,Damaged,2025-12-01
14278,Not Needed,2025-03-10
83880,Wrong Item,2025-02-27
68711,Wrong Item,2025-12-31
92324,Damaged,2025-05-08
1291,Not Needed,2025-10-05
44542,Wrong Item,2025-11-11
45251,Damaged,2025-11-19
61611,Not Needed,2025-12-29
24383,Not Needed,2025-04-03
51872,Damaged,2025-09-26
62155,Not Needed,2025-03-27
34359,Late Delivery,2025-09-03
57881,Wrong Item,2025-01-25
69336,Not Needed,2025-05-04
57955,Damaged,2025-07-30
29910,Damaged,2025-12-12
38050,Late Delivery,2025-01-01
74389,Not Needed,2025-12-23
61509,Late Delivery,2025-12-11
29381,Wrong Item,2025-01-06
67436,Damaged,2025-09-13
67936,Damaged,2025-03-28
58865,Not Needed,2025-06-02
90177,Wrong Item,2025-04-15
59887,Wrong Item,2025-04-27
96663,Wrong Item,2025-07-18
77449,Not Needed,2025-01-06
52364,Damaged,2025-08-31
98153,Late Delivery,2025-07-04
31511,Not Needed,2025-03-31
19520,Wrong Item,2025-09-01
50561,Wrong Item,2025-04-21
73663,Late Delivery,2025-11-06
84857,Wrong Item,2025-07-13
25517,Wrong Item,2025-12-26
62350,Late Delivery,2025-01-27
18338,Late Delivery,2025-04-21
9448,Wrong Item,2025-11-13
71703,Late Delivery,2025-12-20
18798,Wrong Item,2025-09-19
63406,Damaged,2025-10-06
91980,Late Delivery,2025-08-18
61875,Not Needed,2025-02-15
19473,Wrong Item,2025-10-30
28199,Wrong Item,2025-08-07
37710,Wrong Item,2025-09-05
4456,Late Delivery,2025-02-01
31161,Not Needed,2025-01-12
5686,Damaged,2025-09-07
62337,Not Needed,2025-04-25
89833,Late Delivery,2025-03-29
4457,Damaged,2025-09-06
47085,Late Delivery,2025-11-23
78683,Damaged,2025-04-09
44198,Late Delivery,2025-05-29
55679,Damaged,2025-07-16
91513,Wrong Item,2025-10-28
67483,Not Needed,2025-11-20
39606,Damaged,2025-01-12
67624,Damaged,2025-07-10
27085,Not Needed,2025-08-12
50367,Not Needed,2025-12-22
4482,Not Needed,2025-02-10
24874,Damaged,2025-08-31
20399,Late Delivery,2025-11-24
67908,Not Needed,2025-12-06
20417,Damaged,2025-06-22
48739,Not Needed,2025-09-27
85536,Late Delivery,2025-08-15
5664,Wrong Item,2025-09-29
72902,Late Delivery,2025-12-29
34688,Late Delivery,2025-07-20
79095,Not Needed,2025-11-14
29673,Not Needed,2025-02-24
93464,Damaged,2025-06-22
15660,Not Needed,2025-10-06
46147,Late Delivery,2025-11-26
75256,Late Delivery,2025-02-18
33208,Damaged,2025-11-30
1022,Damaged,2025-06-15
90819,Wrong Item,2025-07-27
35302,Not Needed,2025-11-21
68472,Damaged,2025-09-29
79052,Not Needed,2025-11-03
14290,Not Needed,2025-05-11
92578,Late Delivery,2025-02-18
13588,Not Needed,2025-09-15
78023,Wrong Item,2025-06-25
82870,Not Needed,2025-03-30
51307,Not Needed,2025-03-03
47821,Not Needed,2025-12-23
58048,Damaged,2025-08-31
1830,Late Delivery,2025-04-10
45204,Damaged,2025-10-22
48557,Late Delivery,2025-11-05
8613,Late Delivery,2025-03-11
92735,Wrong Item,2025-10-31
22072,Late Delivery,2025-07-23
52092,Late Delivery,2025-12-28
64904,Not Needed,2025-05-30
38306,Not Needed,2025-04-09
68378,Damaged,2025-07-02
89493,Not Needed,2025-12-09
52435,Late Delivery,2025-07-28
32539,Damaged,2025-10-27
59988,Wrong Item,2025-11-06
59478,Not Needed,2025-12-28
65298,Damaged,2025-09-14
78958,Not Needed,2025-02-03
50788,Wrong Item,2025-12-01
36573,Not Needed,2025-04-17
23401,Wrong Item,2025-10-29
7306,Not Needed,2025-03-10
46854,Wrong Item,2025-08-21
30592,Not Needed,2025-05-27
76128,Wrong Item,2025-09-04
92410,Wrong Item,2025-01-24
64141,Not Needed,2025-07-26
56525,Not Needed,2025-04-29
5433,Late Delivery,2025-09-03
21921,Damaged,2025-03-08
303,Not Needed,2025-12-03
74684,Damaged,2025-01-30
76392,Not Needed,2025-01-26
57805,Damaged,2025-11-01
90687,Damaged,2025-03-05
45564,Late Delivery,2025-01-24
8486,Not Needed,2025-05-22
95930,Wrong Item,2025-07-11
27647,Not Needed,2025-05-09
14620,Wrong Item,2025-03-16
84398,Damaged,2025-03-10
32239,Damaged,2025-07-27
129,Damaged,2025-11-18
70385,Not Needed,2025-09-20
48923,Damaged,2025-12-10
22797,Damaged,2025-07-15
61863,Not Needed,2025-05-25
16269,Not Needed,2025-06-04
37300,Late Delivery,2025-08-05
2842,Not Needed,2025-02-19
65361,Not Needed,2025-10-02
66858,Damaged,2025-07-08
33950,Damaged,2025-06-26
36425,Damaged,2025-11-08
43523,Late Delivery,2025-11-02
68843,Wrong Item,2025-10-09
85106,Late Delivery,2025-05-07
85546,Wrong Item,2025-04-20
24715,Wrong Item,2025-11-11
51840,Wrong Item,2025-07-28
91315,Not Needed,2025-11-17
95087,Wrong Item,2025-09-18
42076,Wrong Item,2025-06-28
56859,Wrong Item,2025-04-05
10206,Wrong Item,2025-03-04
84138,Late Delivery,2025-12-19
26964,Not Needed,2025-12-05
26171,Late Delivery,2025-04-08
30831,Late Delivery,2025-01-22
48546,Not Needed,2025-06-17
40832,Not Needed,2025-10-25
90609,Late Delivery,2025-07-25
8056,Late Delivery,2025-04-21
40085,Not Needed,2025-08-12
95303,Not Needed,2025-03-19
58042,Damaged,2025-05-15
79929,Wrong Item,2025-04-13
36400,Not Needed,2025-05-04
24105,Not Needed,2025-05-26
90857,Late Delivery,2025-09-10
51720,Wrong Item,2025-03-31
19990,Damaged,2025-07-30
38593,Not Needed,2025-11-29
45713,Late Delivery,2025-07-21
51403,Not Needed,2025-07-01
28336,Not Needed,2025-05-08
21052,Late Delivery,2025-03-20
29509,Damaged,2025-03-20
76218,Damaged,2025-10-27
75645,Wrong Item,2025-02-10
91515,Not Needed,2025-05-26
57282,Damaged,2025-11-13
98091,Wrong Item,2025-04-11
90434,Damaged,2025-02-02
70996,Wrong Item,2025-02-13
17414,Damaged,2025-09-14
84256,Wrong Item,2025-09-19
82556,Late Delivery,2025-02-23
48991,Wrong Item,2025-01-30
95528,Not Needed,2025-02-22
24628,Wrong Item,2025-07-05
61082,Not Needed,2025-06-08
32363,Late Delivery,2025-03-30
37439,Late Delivery,2025-06-27
79537,Not Needed,2025-04-11
34167,Wrong Item,2025-04-16
95781,Late Delivery,2025-12-17
9192,Damaged,2025-02-15
70609,Late Delivery,2025-07-14
76769,Late Delivery,2025-01-29
52960,Not Needed,2025-10-29
11903,Wrong Item,2025-03-28
1589,Wrong Item,2025-09-08
45446,Damaged,2025-08-10
97830,Damaged,2025-05-17
6393,Damaged,2025-01-06
88757,Wrong Item,2025-03-28
34466,Damaged,2025-04-21
34676,Damaged,2025-08-07
33797,Damaged,2025-02-28
95719,Damaged,2025-03-15
75607,Damaged,2025-03-16
87177,Late Delivery,2025-03-30
61864,Wrong Item,2025-01-18
66445,Damaged,2025-04-18
81245,Wrong Item,2025-05-16
52155,Wrong Item,2025-12-12
57590,Wrong Item,2025-05-29
48229,Not Needed,2025-04-29
49621,Not Needed,2025-05-19
72297,Late Delivery,2025-11-01
88579,Wrong Item,2025-01-26
73424,Not Needed,2025-10-14
22787,Late Delivery,2025-11-22
6193,Not Needed,2025-04-05
54577,Not Needed,2025-03-22
38887,Wrong Item,2025-04-19
99353,Not Needed,2025-05-28
88116,Not Needed,2025-03-06
48702,Not Needed,2025-06-07
28780,Late Delivery,2025-11-25
7943,Late Delivery,2025-02-10
68324,Damaged,2025-09-19
58078,Damaged,2025-01-31
48555,Not Needed,2025-12-11
73892,Late Delivery,2025-11-29
95231,Wrong Item,2025-11-19
50031,Wrong Item,2025-04-08
39260,Damaged,2025-10-03
32508,Late Delivery,2025-01-18
92381,Wrong Item,2025-05-09
40321,Late Delivery,2025-09-13
16950,Not Needed,2025-11-23
95676,Wrong Item,2025-04-11
93082,Wrong Item,2025-04-28
70534,Not Needed,2025-08-22
37347,Not Needed,2025-03-24
71327,Wrong Item,2025-05-11
3616,Wrong Item,2025-09-28
36444,Late Delivery,2025-08-04
84023,Not Needed,2025-01-04
21096,Damaged,2025-12-17
23136,Late Delivery,2025-09-07
23225,Not Needed,2025-08-10
3338,Damaged,2025-09-08
60890,Late Delivery,2025-10-03
99413,Wrong Item,2025-10-11
37145,Late Delivery,2025-02-07
39163,Not Needed,2025-12-03
73204,Not Needed,2025-07-21
64477,Late Delivery,2025-02-18
71445,Late Delivery,2025-06-07
78439,Wrong Item,2025-11-14
9492,Not Needed,2025-05-15
67383,Wrong Item,2025-06-09
27216,Not Needed,2025-03-03
42241,Wrong Item,2025-09-19
43148,Not Needed,2025-03-20
37725,Not Needed,2025-08-18
62972,Wrong Item,2025-04-29
67917,Damaged,2025-06-08
2009,Not Needed,2025-09-17
90096,Damaged,2025-02-01
80875,Late Delivery,2025-01-18
6022,Wrong Item,2025-09-22
84253,Wrong Item,2025-02-03
23655,Damaged,2025-03-15
7410,Damaged,2025-04-25
40780,Wrong Item,2025-05-22
97295,Not Needed,2025-03-31
64091,Damaged,2025-10-06
90824,Late Delivery,2025-07-17
83182,Damaged,2025-08-24
2294,Late Delivery,2025-12-07
27685,Wrong Item,2025-08-26
82586,Damaged,2025-11-19
85834,Wrong Item,2025-05-17
79845,Not Needed,2025-12-07
50195,Late Delivery,2025-06-02
1031,Damaged,2025-12-24
95452,Late Delivery,2025-06-26
882,Late Delivery,2025-12-04
51740,Wrong Item,2025-08-23
99943,Damaged,2025-04-16
76307,Damaged,2025-01-27
5562,Not Needed,2025-06-23
47009,Not Needed,2025-12-20
23683,Wrong Item,2025-09-06
21687,Damaged,2025-02-21
82040,Damaged,2025-02-16
28236,Damaged,2025-07-23
8054,Wrong Item,2025-11-13
78899,Not Needed,2025-04-13
22403,Late Delivery,2025-08-16
43534,Wrong Item,2025-02-25
44590,Late Delivery,2025-01-09
91179,Damaged,2025-04-14
30304,Damaged,2025-05-12
61185,Damaged,2025-06-10
42273,Wrong Item,2025-08-24
29389,Wrong Item,2025-08-24
85666,Wrong Item,2025-11-06
80882,Wrong Item,2025-01-21
9619,Not Needed,2025-08-20
70044,Late Delivery,2025-04-11
65654,Damaged,2025-11-19
88423,Not Needed,2025-06-10
41752,Not Needed,2025-03-31
34715,Not Needed,2025-06-07
40099,Damaged,2025-09-11
22277,Wrong Item,2025-01-25
35149,Late Delivery,2025-09-03
95658,Damaged,2025-08-15
45279,Not Needed,2025-11-15
76799,Late Delivery,2025-06-16
14239,Not Needed,2025-04-18
99673,Late Delivery,2025-12-12
81406,Wrong Item,2025-02-18
67006,Late Delivery,2025-09-12
65528,Damaged,2025-05-29
55607,Damaged,2025-11-03
9604,Damaged,2025-12-27
81810,Not Needed,2025-03-26
22826,Wrong Item,2025-03-17
11708,Damaged,2025-04-25
68174,Wrong Item,2025-11-17
39302,Damaged,2025-01-13
25414,Damaged,2025-07-06
33322,Wrong Item,2025-03-29
10680,Damaged,2025-12-11
90619,Wrong Item,2025-10-17
31027,Late Delivery,2025-11-03
48543,Wrong Item,2025-04-14
8492,Damaged,2025-01-21
78305,Damaged,2025-09-02
74408,Wrong Item,2025-10-31
9883,Late Delivery,2025-06-03
58832,Late Delivery,2025-01-07
18101,Late Delivery,2025-11-17
67467,Not Needed,2025-12-31
17975,Late Delivery,2025-08-21
71953,Not Needed,2025-09-27
11837,Damaged,2025-07-31
56045,Wrong Item,2025-04-19
40957,Not Needed,2025-01-14
14683,Not Needed,2025-07-01
99239,Not Needed,2025-01-09
26863,Wrong Item,2025-11-07
14199,Damaged,2025-04-22
79397,Damaged,2025-09-06
40781,Wrong Item,2025-03-17
82355,Late Delivery,2025-10-05
5384,Wrong Item,2025-07-21
34591,Not Needed,2025-02-08
7310,Damaged,2025-09-14
82729,Not Needed,2025-10-10
56444,Damaged,2025-09-24
96871,Not Needed,2025-01-17
48721,Not Needed,2025-06-12
40178,Wrong Item,2025-05-10
87179,Wrong Item,2025-09-10
5754,Late Delivery,2025-09-04
67165,Damaged,2025-08-21
99998,Not Needed,2025-10-18
60309,Not Needed,2025-05-25
37262,Damaged,2025-11-16
5749,Not Needed,2025-12-10
55529,Late Delivery,2025-07-18
51994,Late Delivery,2025-05-03
47500,Not Needed,2025-12-18
59713,Damaged,2025-07-08
32283,Not Needed,2025-04-07
15165,Wrong Item,2025-10-23
89687,Late Delivery,2025-08-24
88120,Damaged,2025-08-02
31374,Not Needed,2025-04-15
19809,Not Needed,2025-06-17
99921,Late Delivery,2025-08-24
19055,Late Delivery,2025-02-06
1380,Wrong Item,2025-07-30
76626,Wrong Item,2025-06-02
60318,Wrong Item,2025-11-26
84929,Not Needed,2025-10-31
98523,Late Delivery,2025-04-25
16857,Damaged,2025-08-15
56423,Wrong Item,2025-11-06
1491,Late Delivery,2025-10-15
69035,Damaged,2025-10-23
41279,Damaged,2025-09-11
39578,Late Delivery,2025-01-30
13918,Damaged,2025-11-01
51443,Not Needed,2025-03-25
22142,Late Delivery,2025-12-06
98383,Not Needed,2025-11-23
12245,Damaged,2025-11-09
3138,Late Delivery,2025-05-06
477,Late Delivery,2025-06-15
620,Not Needed,2025-12-22
27476,Late Delivery,2025-05-19
74575,Late Delivery,2025-07-25
46807,Wrong Item,2025-11-03
97176,Late Delivery,2025-10-26
15314,Wrong Item,2025-12-01
59188,Late Delivery,2025-12-23
12610,Damaged,2025-05-09
49650,Damaged,2025-10-31
44127,Late Delivery,2025-06-26
42249,Damaged,2025-08-16
4988,Not Needed,2025-05-03
33029,Wrong Item,2025-12-10
77665,Wrong Item,2025-04-29
77806,Late Delivery,2025-03-09
81980,Not Needed,2025-04-09
53821,Wrong Item,2025-03-10
3895,Not Needed,2025-08-09
6804,Damaged,2025-07-16
70877,Not Needed,2025-01-10
49537,Not Needed,2025-07-30
92030,Damaged,2025-02-08
12492,Not Needed,2025-03-19
48719,Not Needed,2025-08-06
99980,Damaged,2025-03-23
28449,Damaged,2025-10-01
82112,Damaged,2025-08-09
52903,Not Needed,2025-08-02
25817,Damaged,2025-11-27
90504,Damaged,2025-05-04
25233,Not Needed,2025-05-08
14812,Wrong Item,2025-04-13
50654,Late Delivery,2025-09-16
94286,Not Needed,2025-01-05
79515,Wrong Item,2025-12-25
46141,Late Delivery,2025-07-09
17670,Damaged,2025-01-06
34116,Late Delivery,2025-09-27
59058,Wrong Item,2025-03-13
31808,Wrong Item,2025-09-20
75636,Wrong Item,2025-06-03
61714,Late Delivery,2025-07-07
44060,Late Delivery,2025-08-27
77471,Damaged,2025-02-18
85791,Wrong Item,2025-08-03
27336,Damaged,2025-12-01
24998,Not Needed,2025-04-11
89140,Late Delivery,2025-12-02
76961,Damaged,2025-09-30
37951,Late Delivery,2025-07-01
18656,Wrong Item,2025-11-04
61536,Late Delivery,2025-04-16
69166,Damaged,2025-10-05
26761,Wrong Item,2025-03-04
79871,Wrong Item,2025-02-26
55010,Wrong Item,2025-03-22
24588,Late Delivery,2025-07-11
34649,Wrong Item,2025-07-30
24362,Damaged,2025-07-21
13976,Damaged,2025-02-19
21010,Damaged,2025-11-08
58877,Wrong Item,2025-08-18
77074,Late Delivery,2025-01-24
52711,Damaged,2025-01-09
39125,Wrong Item,2025-02-20
57798,Damaged,2025-02-26
63084,Late Delivery,2025-04-04
66814,Late Delivery,2025-07-06
93019,Late Delivery,2025-08-09
11421,Damaged,2025-01-16
61117,Wrong Item,2025-04-23
5861,Late Delivery,2025-03-18
75633,Wrong Item,2025-02-13
17960,Wrong Item,2025-02-11
75121,Late Delivery,2025-07-31
91213,Damaged,2025-04-01
83397,Wrong Item,2025-11-17
2983,Late Delivery,2025-01-27
1654,Wrong Item,2025-05-25
50466,Late Delivery,2025-10-31
38812,Damaged,2025-12-06
82933,Not Needed,2025-04-15
93696,Wrong Item,2025-10-09
24807,Damaged,2025-03-25
51324,Late Delivery,2025-08-12
97690,Wrong Item,2025-12-02
52787,Wrong Item,2025-08-10
69018,Late Delivery,2025-07-20
61219,Not Needed,2025-04-14
68353,Wrong Item,2025-02-12
62312,Late Delivery,2025-05-27
89481,Damaged,2025-12-13
81256,Not Needed,2025-05-27
24346,Not Needed,2025-10-25
59571,Not Needed,2025-03-28
61917,Not Needed,2025-03-26
4275,Late Delivery,2025-07-29
39107,Wrong Item,2025-08-23
88386,Not Needed,2025-07-03
85202,Late Delivery,2025-07-06
34529,Late Delivery,2025-05-06
78280,Not Needed,2025-04-24
8851,Late Delivery,2025-07-13
12472,Wrong Item,2025-09-15
720,Wrong Item,2025-12-01
53662,Damaged,2025-09-07
35319,Damaged,2025-09-26
16993,Late Delivery,2025-01-23
48072,Damaged,2025-02-11
88911,Not Needed,2025-08-10
67263,Late Delivery,2025-01-07
66924,Not Needed,2025-12-10
91566,Late Delivery,2025-07-07
85255,Not Needed,2025-12-17
92251,Not Needed,2025-02-18
98643,Damaged,2025-05-01
81590,Wrong Item,2025-04-17
69016,Not Needed,2025-07-31
14452,Wrong Item,2025-07-31
27538,Not Needed,2025-05-28
38634,Not Needed,2025-05-12
61791,Not Needed,2025-07-24
50409,Wrong Item,2025-12-10
26523,Late Delivery,2025-07-01
81236,Not Needed,2025-03-11
84744,Not Needed,2025-08-11
71758,Damaged,2025-06-27
14674,Wrong Item,2025-10-08
68761,Not Needed,2025-05-15
28282,Damaged,2025-06-04
51010,Late Delivery,2025-04-29
82239,Damaged,2025-03-20
17892,Late Delivery,2025-07-09
68837,Wrong Item,2025-11-21
87987,Damaged,2025-01-01
45765,Damaged,2025-07-23
26762,Damaged,2025-03-24
30448,Not Needed,2025-01-17
13165,Wrong Item,2025-10-22
80384,Damaged,2025-02-20
82901,Wrong Item,2025-09-08
35393,Late Delivery,2025-08-24
1878,Damaged,2025-01-04
19383,Wrong Item,2025-10-14
38075,Wrong Item,2025-01-19
85995,Late Delivery,2025-01-24
49450,Not Needed,2025-06-01
53182,Wrong Item,2025-08-02
57665,Late Delivery,2025-03-11
90548,Not Needed,2025-11-15
3715,Not Needed,2025-04-09
95619,Late Delivery,2025-11-10
64651,Late Delivery,2025-09-07
69066,Not Needed,2025-07-20
62745,Not Needed,2025-02-15
35179,Late Delivery,2025-09-03
56890,Damaged,2025-11-09
94791,Not Needed,2025-07-09
36315,Wrong Item,2025-12-04
28768,Not Needed,2025-04-19
87305,Damaged,2025-09-13
66137,Late Delivery,2025-09-21
50395,Damaged,2025-04-08
22473,Late Delivery,2025-01-11
93567,Damaged,2025-07-27
25265,Damaged,2025-02-06
66904,Not Needed,2025-12-21
57496,Late Delivery,2025-03-06
50035,Damaged,2025-02-15
66374,Wrong Item,2025-03-15
75394,Wrong Item,2025-01-15
87803,Not Needed,2025-06-28
53145,Late Delivery,2025-04-10
9264,Damaged,2025-06-14
99637,Wrong Item,2025-07-28
47801,Late Delivery,2025-10-31
72,Damaged,2025-04-06
90668,Damaged,2025-05-07
4289,Not Needed,2025-02-16
14553,Damaged,2025-10-05
40793,Damaged,2025-03-12
47217,Not Needed,2025-10-15
76512,Late Delivery,2025-05-09
99393,Late Delivery,2025-10-21
92052,Damaged,2025-01-26
53517,Damaged,2025-05-26
91246,Not Needed,2025-06-05
43522,Late Delivery,2025-09-01
40486,Wrong Item,2025-07-28
77508,Late Delivery,2025-02-26
27070,Late Delivery,2025-03-03
59169,Late Delivery,2025-06-16
41999,Wrong Item,2025-07-31
3816,Not Needed,2025-05-20
34562,Not Needed,2025-01-09
88952,Late Delivery,2025-05-31
98736,Wrong Item,2025-07-03
78159,Not Needed,2025-02-26
36513,Damaged,2025-09-10
97845,Wrong Item,2025-12-15
91410,Damaged,2025-07-25
902,Wrong Item,2025-10-28
80026,Wrong Item,2025-08-25
21296,Wrong Item,2025-10-30
60289,Not Needed,2025-01-09
47515,Not Needed,2025-05-06
56349,Damaged,2025-01-16
41268,Wrong Item,2025-03-16
4573,Late Delivery,2025-02-15
42568,Not Needed,2025-08-22
63334,Wrong Item,2025-02-09
54187,Late Delivery,2025-07-10
29496,Late Delivery,2025-03-22
94451,Wrong Item,2025-06-15
33919,Wrong Item,2025-06-28
80319,Wrong Item,2025-05-23
97644,Wrong Item,2025-01-06
32338,Damaged,2025-06-09
16304,Damaged,2025-01-31
88314,Damaged,2025-03-24
44515,Not Needed,2025-10-11
19618,Wrong Item,2025-06-30
98480,Damaged,2025-01-15
54398,Late Delivery,2025-01-17
21603,Late Delivery,2025-12-27
64846,Not Needed,2025-02-24
92567,Late Delivery,2025-07-13
78205,Not Needed,2025-04-20
95276,Late Delivery,2025-02-05
55334,Damaged,2025-08-02
2699,Not Needed,2025-03-17
31603,Not Needed,2025-02-12
75753,Not Needed,2025-08-17
29807,Not Needed,2025-07-17
40449,Wrong Item,2025-12-12
93313,Late Delivery,2025-06-12
47421,Wrong Item,2025-03-16
86538,Not Needed,2025-04-08
95879,Wrong Item,2025-08-05
96646,Damaged,2025-02-28
14426,Not Needed,2025-03-15
59888,Damaged,2025-02-27
49464,Late Delivery,2025-05-17
6182,Not Needed,2025-05-26
74472,Wrong Item,2025-09-27
29952,Damaged,2025-05-24
98622,Late Delivery,2025-04-12
43404,Damaged,2025-07-11
37495,Not Needed,2025-08-17
45540,Wrong Item,2025-10-21
87713,Late Delivery,2025-02-21
22907,Not Needed,2025-02-28
59193,Wrong Item,2025-04-18
73124,Not Needed,2025-07-02
23043,Wrong Item,2025-01-23
37241,Late Delivery,2025-01-10
3281,Damaged,2025-07-03
47083,Late Delivery,2025-09-20
94222,Wrong Item,2025-03-01
85828,Late Delivery,2025-03-29
7444,Damaged,2025-04-23
7708,Damaged,2025-09-10
81606,Damaged,2025-12-11
19203,Damaged,2025-01-18
64253,Wrong Item,2025-03-31
13805,Not Needed,2025-08-10
33311,Damaged,2025-12-27
11755,Damaged,2025-03-25
39862,Wrong Item,2025-09-27
50976,Wrong Item,2025-03-07
14562,Wrong Item,2025-09-04
40497,Late Delivery,2025-07-22
62131,Wrong Item,2025-08-23
78995,Not Needed,2025-02-17
8171,Damaged,2025-05-22
99096,Not Needed,2025-08-25
994,Late Delivery,2025-07-07
85358,Not Needed,2025-02-04
27411,Wrong Item,2025-10-22
54022,Late Delivery,2025-03-12
46792,Late Delivery,2025-10-19
52116,Not Needed,2025-09-09
36492,Not Needed,2025-06-13
94593,Not Needed,2025-12-11
63819,Not Needed,2025-12-26
